"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,Israel,1108.02158,516950609.55133,57832063.22133,142496154.828,19612204.184,38722133.70267,329723382.18967,516950609.55133,57832063.22133,142496154.828,19612204.184,38722133.70267,329723382.18967,0.54149,0.54149,4.77713,4.77713,4.77713,0.62624,4.77713,2.96359,0.1311,1.72,15.46875,1.65341,12.03125,1.48399,0.00013,0,21.003,32760,0.00064,0.7769,11240100,236094000,21.00462,1150,974935646,112776403185,205299.13043,0.419,0.04714,0.09231,0.04714,0.09231,0.04714,0.33733,2.73664,0.04714,1.2857,1,1,69928166.33933,19448865.496,13.94196,50.12815,32.03505,0.29301,0.3079,0.30046,0.54814,ILS,ILS,0.30749,0.30749,700.0,350.0,350.0,350.0,0.41634,22100,34130,28855.416,13.53155,48.23529,-4.01406,1.77224,30.98343,4.43754,4.26675,0.55742,0.4592,0.37071,0.3437,3.34471,3.31351,4.36214,0.51831,0.3672,3.33911,3.85063,515933719.622,573494781.65667,544714250.63933,0.09109,None
TLV:SAVR,SAVERONE 2014 LTD,Technology,Israel,1e+50,191200.0,-11935266.66667,120700.0,-4395900.0,-8165583.33333,155950.0,191200.0,-11935266.66667,120700.0,-4395900.0,-8165583.33333,155950.0,154.21361,154.21361,7556061.61142,7556061.61142,7556061.61142,195.25203,2518687.20381,59680.08966,0,0.0,0.0,0.0,0.0,0.01,0.05049,0,-2.443,2536,-0.00096,1.68975,7984710,-13566000,-1.699,33,48731457,6169964259,-411090.90909,-0.08684,0.32918,-0.08684,0.32918,-0.08684,0.32918,-0.08684,0.96316,0.32918,2.69589,1,1,-10486333.33333,-3330200.0,106978.39819,3198089.38835,1652533.89327,-0.3672,0.13367,1358.16943,36.85335,USD,ILS,1.0,0.30749,0,0,0,0,0.57223,1350,3280,2693.8264,-5.85882,87.85185,-22.68293,1.22902,3.44623,4.98071,8.50257,0.19646,0.12941,0.18425,0.17729,6.68772,11.85366,6.75164,0.17293,0.19077,9.28069,8.01616,22944714.28571,36983200.0,29963957.14286,-0.25251,None
TLV:SCC,SPACE-COMMUNICATIO,Communication Services,Israel,1e+50,84420933.33333,-20053133.33333,22418733.33333,-5444866.66667,-12749000.0,53419833.33333,84420933.33333,-20053133.33333,22418733.33333,-5444866.66667,-12749000.0,53419833.33333,1.49102,1.49102,3555703.76156,3555703.76156,3555703.76156,0.5112,3555703.76156,3.10319,-0.29197,-0.22983,0.0,-0.24429,0.0,-0.23284,0.00761,0,-1.072,595.2,-0.0018,0.52813,24124500,-25891000,-1.07322,56,132227961,4533165450,-462339.28571,-0.49072,0.02784,-0.49072,0.02784,-0.49072,0.02784,-0.49072,0.55928,0.02784,1.18919,1,1,55799266.66667,21441266.66667,2.36971,6.16698,4.26835,4.88135,5.20201,5.04168,2.24537,USD,ILS,1.0,0.30749,0,0,0,0,0.70398,305,744.3,513.4507,15.92155,95.14754,-20.03225,1.32119,5.3186,1.20799,1.19244,37.45624,9.36406,1.77921,0.16241,3.05692,3.54546,1.21021,23.42015,0.98081,3.31119,2.2607,614742666.66667,558708733.33333,586725700.0,-0.00173,None
TLV:SCOP,SCOPE METALS GROUP,Industrials,Israel,3428.89388,347587659.46867,23168449.03,89610437.24467,7483220.13533,15325834.58267,218599048.35667,347587659.46867,23168449.03,89610437.24467,7483220.13533,15325834.58267,218599048.35667,0.49321,0.49321,4.44767,4.44767,4.44767,0.32516,4.44767,3.60717,0.07029,0.16596,2.5,2.48592,30.07812,1.48798,0.28741,0,7.114,10280,0.00069,0.76534,11461000,78392000,6.83989,524,550209125,36263429349,149603.05344,0.879,-0.01604,-0.08847,-0.01604,-0.08847,-0.01604,0.63713,4.23567,-0.01604,1.03396,1,1,31114175.124,11304357.36667,17.68355,48.6723,33.17793,2.80278,2.66003,2.7314,1.6527,ILS,ILS,0.30749,0.30749,400.0,600.0,400.0,400.0,10280,4808,11370,8496.451,20.99169,113.81032,-9.58663,1.66778,21.51985,1.36374,1.37994,1.9834,0.87114,0.08244,0.03916,2.652,2.64128,1.38184,1.43727,0.0708,2.65664,2.01924,475293832.28733,497797610.93333,486545721.61033,0.0515,None
TLV:SEMG,SEACH MEDICAL,Industrials,Israel,1e+50,22562666.66667,-9391933.33333,9671866.66667,3078866.66667,-3156533.33333,16117266.66667,22562666.66667,-9391933.33333,9671866.66667,3078866.66667,-3156533.33333,16117266.66667,1.50947,1.50947,4.93793,4.93793,4.93793,1.72986,4.93793,4.86172,0.31004,0.0,0.0,0.0,0.0,0.18717,0.04487,0,0.034,54.2,0.00063,0.67156,336121984,10114000,0.03009,10000000,49240218,5643136142,1.0114,0.848,0.20428,-0.39632,0.20428,-0.39632,0.20428,0.53692,3.7346,0.20428,2.07141,1,1,1707933.33333,-1455666.66667,28.83029,39049913.89878,19524971.36454,0.46407,0.20594,0.33501,0.5788,USD,ILS,1.0,0.30749,0,0,0,0,54.2,53,84,67.19791,-19.34273,2.26415,-35.47619,0.07742,0.07842,3.178,6.12107,1.78002,0.45221,0.0,0.0,2.92212,6.20579,4.65953,1.12612,0.01,4.57395,4.61674,53053857.14286,92779466.66667,72916661.90476,-0.02329,None
TLV:SFET,SAFE-T GROUP LTD,Technology,Israel,1e+50,3750133.33333,-9571400.0,1325666.66667,-2996733.33333,-6284066.66667,2537900.0,3750133.33333,-9571400.0,1325666.66667,-2996733.33333,-6284066.66667,2537900.0,5.67227,5.67227,57259.68889,57259.68889,57259.68889,0.06994,19086.56296,46443.17448,-2.14597,0.0,0.0,0.0,0.0,-0.29657,0.00064,0,-0.021,11,-0.00191,1.5654,1044800000,-11041000,-0.01057,62,29184572,35981741,-178080.64516,0.07299,0.24203,0.07299,0.24203,0.07299,0.24203,0.07299,1.41497,0.24203,2.26016,1,1,-6843000.0,-27372000.0,83160.45326,1586.13951,42373.29638,1.82306,0.2942,1.05863,1.0289,USD,ILS,1.0,0.30749,1.7157,1.7246,2.87,0,11,8,21.9,12.48958,-11.9266,37.5,-49.77169,0.43165,0.43265,2.59038,4.64956,0.05288,0.01322,0.08435,0.09246,1.99231,4.22681,3.62997,0.04305,0.0984,3.11956,3.37476,18253000.0,28742000.0,23497500.0,-0.24744,None
TLV:SHAN,SHANIV PAPER IND,Basic Materials,Israel,292.35659,494622000.0,29452200.0,135006733.33333,7446200.0,18449200.0,314814366.66667,494622000.0,29452200.0,135006733.33333,7446200.0,18449200.0,314814366.66667,0.28228,0.28228,3.10602,3.10602,3.10602,0.20737,3.10602,2.1924,0.06555,0.0,0.0,0.0,0.0,0.04746,0.1301,0,0.583,594.9,0.00098,0.40258,63057000,36095000,0.57242,483,155474983,11418416824,74730.84886,-0.391,0.12477,0.25767,0.12477,0.25767,0.12477,-0.22883,0.82117,0.12477,1.67387,1,1,69849800.0,15743400.0,2.22585,9.87557,6.05071,1.33513,1.34676,1.34095,1.15799,USD,ILS,1.0,0.30749,3.9646,3.249,3.249,3.249,594.9,499,683.2,621.5465,-4.28713,19.21844,-12.92447,1.04126,1.27454,1.754,1.74574,1.02295,0.24325,0.29753,0.23968,1.16634,1.30804,1.75987,0.6431,0.2786,1.24719,1.50353,584494533.33333,646340000.0,615417266.66667,0.04998,None
TLV:SHGR,SHAGRIR GROUP VEHI,Industrials,Israel,2390.69268,186514133.33333,6466133.33333,41281466.66667,-2577333.33333,1944400.0,113897800.0,186514133.33333,6466133.33333,41281466.66667,-2577333.33333,1944400.0,113897800.0,0.22754,0.22754,13.12246,13.12246,13.12246,0.30584,13.12246,1.92427,0.01612,0.0,0.0,0.0,0.0,0.01921,0.68436,0,0.426,1786,0.00024,0.44359,9751920,-4659000,-0.47775,385,40583543,5451487513,-12101.2987,0.21814,-0.02405,0.21814,-0.02405,0.21814,-0.02405,0.21814,2.14068,-0.02405,1.02595,1,1,23243933.33333,10631466.66667,1.74598,3.8173,2.78164,1.32414,1.14209,1.23312,1.11046,USD,ILS,1.0,0.30749,25.64,11.3,18.2,41.0,1786,940,2480,1830.3889,-2.42511,90.0,-27.98387,1.0987,1.75905,1.77908,1.89287,0.02758,0.03637,0.04957,0.14597,0.90233,1.12765,1.84597,0.04197,0.10777,1.02499,1.43548,200377533.33333,219986133.33333,210181833.33333,0.02925,None
TLV:SHMM,SHAMAYM IMPROVE,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,2186,0.0,10000.0,6592200,0,0.0,10000000,4489883768,4489883768,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,2186,1870,3468,2482.4167,-11.94065,16.8984,-36.96655,0.39549,0.39649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:SHNP,E SCHNAPP CO WORKS,Consumer Cyclical,Israel,3657.23729,456156266.66667,7911933.33333,108028066.66667,7580266.66667,7746100.0,282092166.66667,456156266.66667,7911933.33333,108028066.66667,7580266.66667,7746100.0,282092166.66667,0.35392,0.35392,3.10487,3.10487,3.10487,0.19376,3.10487,2.58261,0.06264,0.0,0.0,0.0,0.0,0.04579,0.47661,0,2.052,2058,0.001,0.43142,12694900,26147000,2.05965,348,147693586,8088165321,75135.05747,0.821,-0.05798,0.3043,-0.05798,0.3043,-0.05798,0.69183,4.50913,-0.05798,0.99202,1,1,73250200.0,18004933.33333,2.01629,8.20295,5.10962,1.31853,1.0859,1.20221,1.09645,USD,ILS,1.0,0.30749,15.7543,78.7718,78.7718,15.7543,2058,857.1,2132,1506.1666,36.63827,140.11201,-3.47092,1.88391,44.70585,2.31548,2.51766,0.22469,0.22508,0.93663,0.99351,2.13655,2.16381,2.42657,0.23488,0.97507,2.16018,2.29338,551769133.33333,510551933.33333,531160533.33333,0.03458,None
TLV:SHOM,SHOHAM BUSINESS,Industrials,Israel,5056420825.79548,13756364.624,4594495.08067,3410269.09333,1232583.91467,2913539.49767,8583316.85867,13756364.624,4594495.08067,3410269.09333,1232583.91467,2913539.49767,8583316.85867,4.16557,4.16557,6.29534,6.29534,6.29534,2.10191,6.29534,5.41644,0.34043,0.82647,2.5,4.35333,12.03125,2.78238,0.01,0,0.412,848.2,0.00049,1.0321,36452500,15313000,0.42008,11,187373169,9454604989,1392090.90909,-0.142,0.07899,0.09653,0.07899,0.09653,0.07899,-0.08237,0.96763,0.07899,1.44494,1,1,-14946330.42467,-13852957.48267,2017762.47852,2529832.72339,2273797.60095,3.42813,3.58416,3.50615,1.87247,ILS,ILS,0.30749,0.30749,29.2739,9.992,6.6526,2103.4111,0.35929,582.2,1140,931.7625,-8.96822,45.68877,-25.59649,0.95375,0.95475,1.30327,1.2857,0.0029,0.00395,235.38399,565.22281,1.3725,1.48391,1.30449,0.01342,400.3134,1.4382,1.37134,97676740.41733,122765771.98733,110221256.20233,0.04643,None
TLV:SHVA,AUTOMATIC BANK,Technology,Israel,1218.77547,80650666.66667,25441266.66667,24341666.66667,9461333.33333,17451300.0,52496166.66667,80650666.66667,25441266.66667,24341666.66667,9461333.33333,17451300.0,52496166.66667,1.87815,1.87815,6.10843,6.10843,6.10843,2.40663,2.03614,4.22338,0.38998,0.0,0.0,0.0,0.0,0.23285,0.30652,0,0.892,1787,0.0005,1.15512,40000000,35317000,0.88292,95,170088472,21794891829,371757.89474,4.062,0.04216,0.05805,0.04216,0.05805,0.04216,3.06101,16.35506,0.04216,1.26082,1,1,33234266.66667,8248266.66667,5.11786,20.62112,12.86949,0.16298,0.1745,0.16874,0.41078,USD,ILS,1.0,0.30749,29.25,0,0,0,1.28487,759,1994,1690.8889,5.68406,135.44137,-10.38114,1.66478,21.2881,7.81299,6.73424,0.05592,0.06155,1.23631,1.413,9.62627,9.49552,7.28361,0.06874,1.33465,9.5709,8.42726,207626000.0,215628533.33333,211627266.66667,0.10246,None
TLV:SKBN,SHIKUN & BINUI LTD,Real Estate,Israel,559261.57034,2003330538.42067,73699223.69933,515930849.71533,16034599.03267,44866911.366,1259630694.068,2003330538.42067,73699223.69933,515930849.71533,16034599.03267,44866911.366,1259630694.068,0.75889,0.75889,20.08294,11.27463,18.9819,0.0042,18.9819,6.27249,0.02123,0.0926,2.5,0.02925,1.0,0.0743,0.24269,0.57,0.32,2115,0.00015,0.95933,429792992,139771008,0.32521,8765,4995686457,2762082246,15946.49264,-0.23137,0.0064,-0.23137,0.0064,-0.23137,0.0064,-0.23137,0.81863,0.0064,1.082,1,1,56108520.27333,90418131.47733,89.03615,55.25094,72.14354,5.0653,4.80125,4.93327,2.2211,ILS,ILS,0.30749,0.30749,14.7897,4.40515,0.18509,18.3546,2115,1090.8488,2306,1986.123,6.48887,93.88572,-8.28274,1.68564,22.93942,1.22655,1.24246,0.25326,0.15637,14.75658,15.97152,1.29746,1.23021,1.24451,0.21481,15.37405,1.27384,1.25917,5078254420.144,5068539519.586,5073396969.865,0.02884,None
TLV:SKLN,SKYLINE INVEST.INC,Real Estate,Canada,1e+50,135752666.45067,-8010682.83733,21047727.80267,-1194524.07467,-4602603.456,78400197.12667,135752666.45067,-8010682.83733,21047727.80267,-1194524.07467,-4602603.456,78400197.12667,2.34277,2.34277,24264834.61816,24264834.61816,24264834.61816,1.25753,24264834.61816,49.6953,-0.14056,-0.07588,0.0,-0.11257,0.0,-0.0856,0.1167,0,-0.759,2203,-0.00034,0.49687,16745200,-12483000,-0.74547,10000000,208074281,11168140707,-1.2483,-0.43405,-0.13453,-0.43405,-0.13453,-0.43405,-0.13453,-0.43405,0.61595,-0.13453,0.91547,1,1,7660534.82667,314651.54667,27.16185,661.28479,344.22332,1.67415,1.70324,1.68869,1.2995,CAD,ILS,0.78532,0.30749,22.4993,0,0,0,2203,940,2390,1631.5972,35.02107,134.3617,-7.82427,1.74207,27.95066,1.67507,1.66312,0.20807,0.11522,3.26783,3.97229,1.24039,0.86294,1.67909,0.17164,3.63006,1.06167,1.37038,527400755.45333,499843981.36267,513622368.408,0.01104,None
TLV:SLARL,SELLA CAPITAL REAL,Real Estate,Israel,1706646.25447,230340000.0,183260000.0,58540000.0,48533333.33333,115896666.66667,144440000.0,230340000.0,183260000.0,58540000.0,48533333.33333,115896666.66667,144440000.0,4.57084,4.57084,3.12291,3.12291,3.12291,2.29829,3.12291,9.23255,0.70055,0.0,0.0,0.0,0.0,0.41031,0.29063,0,0.839,872.7,0.00096,0.31,205344992,164000000,0.79866,1,1070021747,53802899194,164000000.0,0.086,0.02713,-0.02018,0.02713,-0.02018,0.02713,0.05945,1.34727,0.02713,1.18564,1,1,140156800.0,33814533.33333,7.63446,31.64384,19.63915,1.18327,1.16858,1.17592,1.0844,USD,ILS,1.0,0.30749,12.5,12.0,12.0,12.0,872.7,505.1,910,769.1153,13.46803,72.77767,-4.0989,1.81576,35.83821,1.84524,1.8583,0.00627,0.00383,0.0,0.0,0.5045,0.57746,1.86177,0.01505,0.01,0.55098,1.20637,3374220200.0,3627077000.0,3500648600.0,0.05311,None
TLV:SLGN,SOLEGREEN LTD,Technology,Israel,1e+50,8202480.244,-1964328.11733,2414062.99133,-1179634.13667,-1571981.127,5308271.61767,8202480.244,-1964328.11733,2414062.99133,-1179634.13667,-1571981.127,5308271.61767,5.22856,5.22856,192206309.26829,192206309.26829,192206309.26829,8.59293,64068769.7561,17.35012,-0.31554,-0.09156,0.0,-0.52028,0.0,-0.2068,0.19672,0,-0.701,3533,-0.0002,0.40508,27962900,-11095000,-0.39678,23,183842495,30214468908,-482391.30435,-0.55023,0.23446,-0.55023,0.23446,-0.55023,0.23446,-0.55023,0.49977,0.23446,2.22229,1,1,3062907.89,433806.892,60.02221,423.78878,241.9055,1.3304,0.80709,1.06875,1.0338,ILS,ILS,0.30749,0.30749,99.0629,0,0,0,3533,1464,4233,3466.5693,1.91632,141.32514,-16.53674,1.4944,11.13795,1.94884,2.54659,0.09742,0.07366,2.59825,1.1977,3.76872,10.97234,2.25772,0.09554,1.90797,7.38053,4.81912,121621048.21533,227496906.986,174558977.60067,0.01099,None
TLV:SMAG-L,SMART AGRO-LIMITED,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.17274,0,0,654.3,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,654.3,620,654.1,654.3,0.0,5.53226,0.03058,2.01173,66.28548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:SMNIN,SHEMEN INDUSTRIES,Consumer Defensive,Israel,1e+50,508668466.66667,-44216400.0,89651466.66667,-31473200.0,-37844800.0,299159966.66667,508668466.66667,-44216400.0,89651466.66667,-31473200.0,-37844800.0,299159966.66667,0.1559,0.1559,1420051.5702,1420051.5702,1420051.5702,0.10993,1420051.5702,4.72458,-0.21435,0.0,0.0,0.0,0.0,-0.02062,0.01,0,-4.723,787.7,-0.006,0.48902,22188000,-89747000,-4.04484,135,76188947,5374152981,-664792.59259,-0.90418,-0.02596,-0.90418,-0.02596,-0.90418,-0.02596,-0.90418,0.14582,-0.02596,1.02404,1,1,12964933.33333,10857400.0,5.87654,7.01724,6.44689,1.01808,1.19989,1.10899,1.05308,USD,ILS,1.0,0.30749,1210.62,825.423,6190.67,0,787.7,465.9,1005,695.4118,13.27101,69.07062,-21.62189,1.19384,2.89521,2.00739,1.84708,0.16812,0.67249,0.66625,1.50595,1.90579,1.52503,1.93724,0.43031,1.0961,1.72541,1.83132,342975933.33333,295341133.33333,319158533.33333,-0.09858,None
TLV:SMT,SUMMIT R/EST HLDGS,Real Estate,Israel,846458.03411,138866891.35667,121359763.71267,33360492.07067,18961124.858,70160444.28533,86113691.71367,138866891.35667,121359763.71267,33360492.07067,18961124.858,70160444.28533,86113691.71367,4.79438,4.79438,2.93853,2.93853,2.93853,2.46538,2.93853,6.86656,0.8384,2.20112,2.5,1.37164,2.5,1.77945,0.29656,0,5.299,5070,0.00105,0.29676,69300000,366966016,5.29532,144,2098454710,107909060790,2548375.11111,-0.174,0.00782,-0.00185,0.00782,-0.00185,0.00782,-0.13096,0.91904,0.00782,1.08908,1,1,89107055.61533,23944184.802,23.54982,87.63943,55.59462,1.46268,1.24519,1.35394,1.16359,ILS,ILS,0.30749,0.30749,2.0,2.0,2.0,7.5,5070,2745,5488,4848.076,4.57757,84.69945,-7.61662,1.69522,23.73356,1.89503,1.87921,1.23908,0.63133,0.26411,0.07792,1.45229,0.86852,1.89712,0.94521,0.18101,1.1704,1.53376,2597995740.086,2600161843.14133,2599078791.61367,0.04699,None
TLV:SMTO,SOMOTO LTD,Technology,Israel,1e+50,13451466.66667,882266.66667,788200.0,-1002133.33333,-59933.33333,7119833.33333,13451466.66667,882266.66667,788200.0,-1002133.33333,-59933.33333,7119833.33333,11.96905,11.96905,4433495.25156,4433495.25156,4433495.25156,0.0669,1477831.75052,7932409.80129,-0.72558,0.0,0.0,0.0,0.0,-0.09365,0.0731,0,-0.04,117.3,-0.00034,1.05249,72131800,-3476000,-0.04819,11,47541570,26571408,-316000.0,-0.53602,-0.45591,-0.53602,-0.45591,-0.53602,-0.45591,-0.53602,0.51398,-0.45591,0.59409,1,1,5963000.0,-459266.66667,7.97276,1112458460.72884,556229234.3508,0.31831,0.19934,0.25882,0.50875,USD,ILS,1.0,0.30749,15.0515,13.8922,16.6749,10.0083,117.3,106.1,372,249.99167,-53.07844,10.55608,-68.46774,0.08424,0.08524,4.93495,6.13081,0.39978,0.45217,2.72498,0.68125,4.46456,5.67433,5.54288,0.43598,1.71312,5.07944,5.31116,37899133.33333,31288533.33333,34593833.33333,0.01827,None
TLV:SNCM,SUNY CELLULAR COMM,Communication Services,Israel,883336612.06661,313812650.37867,8165232.95533,74370925.35467,2186417.89467,5175825.425,194091787.86667,313812650.37867,8165232.95533,74370925.35467,2186417.89467,5175825.425,194091787.86667,0.12853,0.12853,4.95784,4.95784,4.95784,0.10166,4.95784,2.09401,0.02056,0.06416,2.5,0.02633,1.0,0.05712,0.17741,0,0.089,143.1,0.00062,0.35159,217232992,19390000,0.08926,218,121151591,9585365362,88944.95413,0.031,-0.06525,-0.12087,-0.06525,-0.12087,-0.06525,-0.00697,1.04303,-0.06525,0.98475,1,1,20956304.472,-5219212.264,5.78115,12669902.06219,6334953.92167,0.85799,0.72979,0.79389,0.89101,ILS,ILS,0.30749,0.30749,0,0,0,0,143.1,82,147,119.68333,19.56552,74.5122,-2.65306,1.88,44.15167,2.22079,2.37336,5.60394,1.14558,2.31836,2.96186,5.41743,6.01116,2.30707,3.38476,2.65011,5.7243,4.01569,137103907.69133,141821398.772,139462653.23167,0.05711,None
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,Israel,13722.42717,152209800.0,29970133.33333,37269666.66667,7459666.66667,18714900.0,94739733.33333,152209800.0,29970133.33333,37269666.66667,7459666.66667,18714900.0,94739733.33333,1.19275,1.19275,2.24062,2.24062,2.24062,0.43905,2.24062,3.43343,0.19597,0.0,0.0,0.0,0.0,0.12198,0.06539,0,5.101,3737,0.00136,0.23158,5659460,28872000,5.10155,254,175733870,6468424896,113669.29134,0.539,-0.01204,-0.04126,-0.01204,-0.04126,-0.01204,0.39393,3.01967,-0.01204,1.03796,1,1,38657133.33333,11869000.0,4.54596,14.80612,9.67604,1.70086,1.70345,1.70216,1.30467,USD,ILS,1.0,0.30749,141.356,70.6781,79.5129,88.3477,3737,2680,3879,3544.9167,5.41856,39.4403,-3.66074,1.76314,30.04103,1.76301,1.75798,0.94682,0.03953,9.62148,9.91298,1.32769,1.38519,1.7705,0.50317,9.77723,1.36644,1.56847,795519400.0,832046600.0,813783000.0,0.043,None
TLV:SNFL,SUNFLOWER SUSTAINA,Technology,Israel,206124.79001,56252200.0,10211133.33333,12069300.0,1161000.0,5686066.66667,34160750.0,56252200.0,10211133.33333,12069300.0,1161000.0,5686066.66667,34160750.0,2.24775,2.24775,14.22771,14.22771,14.22771,2.02771,4.74257,3.1693,0.14252,0.0,0.0,0.0,0.0,0.09144,0.21051,0,0.244,1127,0.00022,0.48404,32951600,8040000,0.24399,10000000,126798721,11439353145,0.804,0.29913,0.02066,0.29913,0.02066,0.29913,0.02066,0.29913,2.54565,0.02066,1.15328,1,1,34708600.0,8953800.0,3.65324,14.16144,8.90734,0.69814,0.63102,0.66458,0.81522,USD,ILS,1.0,0.30749,75.8687,81.2402,72.834,54.6255,1127,507,1234,849.66736,32.64014,122.28797,-8.67099,1.70564,24.62202,2.4511,2.55883,3.25674,4.36749,19.50042,17.95451,3.39163,4.09464,2.51497,3.82211,18.73746,3.75314,3.13405,416246466.66667,385355000.0,400800733.33333,0.03419,None
TLV:SOFW,SOFWAVE MEDICAL,Healthcare,Israel,1e+50,2953333.33333,-8939666.66667,0,0,-8939666.66667,2953333.33333,2953333.33333,-8939666.66667,0,0,-8939666.66667,2953333.33333,0.95291,0.95291,28097577.5002,28097577.5002,28097577.5002,58.53717,28097577.5002,4574.78402,-2.72361,0.0,0.0,0.0,0.0,-0.37909,0.18745,0,-21.682,2467,-0.00879,2.6194,33741500,-11687000,-0.34637,31,4088810,25118296805,-377000.0,-0.54467,0.87831,-0.54467,0.87831,-0.54467,0.87831,-0.54467,0.50533,0.87831,5.44155,1,1,-4187333.33333,-16749333.33333,1247.40437,40.74942,644.07689,1.60174,0.40044,1.00109,1.00054,USD,ILS,1.0,0.30749,0,0,0,0,-0.0863,2190,2950,2521.6667,-2.16788,12.6484,-16.37288,0.72895,0.72995,1.95946,0.48987,0.35867,0.08967,0.003,0.00075,5.12841,1.2821,1.23466,0.23417,0.01187,3.21526,2.22496,5290000.0,1322500.0,3306250.0,-2.68387,None
TLV:SOLR,SOLAER RENEWABLE,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.05018,0,0,4361,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,-0.08747,3650,4851,4143.408,5.25152,19.47945,-10.10101,1.18401,2.75511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
